Action_Cash,Action_AAPL,Action_ADBE,Action_BABA,Action_SNE,Action_V,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_Cash_close_L2,State_Cash_high_L2,State_Cash_low_L2,State_Cash_open_L2,State_Cash_close_L3,State_Cash_high_L3,State_Cash_low_L3,State_Cash_open_L3,State_Cash_close_L4,State_Cash_high_L4,State_Cash_low_L4,State_Cash_open_L4,State_Cash_close_L5,State_Cash_high_L5,State_Cash_low_L5,State_Cash_open_L5,State_Cash_close_L6,State_Cash_high_L6,State_Cash_low_L6,State_Cash_open_L6,State_Cash_close_L7,State_Cash_high_L7,State_Cash_low_L7,State_Cash_open_L7,State_Cash_close_L8,State_Cash_high_L8,State_Cash_low_L8,State_Cash_open_L8,State_Cash_close_L9,State_Cash_high_L9,State_Cash_low_L9,State_Cash_open_L9,State_Cash_close_L10,State_Cash_high_L10,State_Cash_low_L10,State_Cash_open_L10,State_Cash_close_L11,State_Cash_high_L11,State_Cash_low_L11,State_Cash_open_L11,State_Cash_close_L12,State_Cash_high_L12,State_Cash_low_L12,State_Cash_open_L12,State_Cash_close_L13,State_Cash_high_L13,State_Cash_low_L13,State_Cash_open_L13,State_Cash_close_L14,State_Cash_high_L14,State_Cash_low_L14,State_Cash_open_L14,State_Cash_close_L15,State_Cash_high_L15,State_Cash_low_L15,State_Cash_open_L15,State_Cash_close_L16,State_Cash_high_L16,State_Cash_low_L16,State_Cash_open_L16,State_Cash_close_L17,State_Cash_high_L17,State_Cash_low_L17,State_Cash_open_L17,State_Cash_close_L18,State_Cash_high_L18,State_Cash_low_L18,State_Cash_open_L18,State_Cash_close_L19,State_Cash_high_L19,State_Cash_low_L19,State_Cash_open_L19,State_Cash_close_L20,State_Cash_high_L20,State_Cash_low_L20,State_Cash_open_L20,State_Cash_close_L21,State_Cash_high_L21,State_Cash_low_L21,State_Cash_open_L21,State_Cash_close_L22,State_Cash_high_L22,State_Cash_low_L22,State_Cash_open_L22,State_Cash_close_L23,State_Cash_high_L23,State_Cash_low_L23,State_Cash_open_L23,State_Cash_close_L24,State_Cash_high_L24,State_Cash_low_L24,State_Cash_open_L24,State_Cash_close_L25,State_Cash_high_L25,State_Cash_low_L25,State_Cash_open_L25,State_Cash_close_L26,State_Cash_high_L26,State_Cash_low_L26,State_Cash_open_L26,State_Cash_close_L27,State_Cash_high_L27,State_Cash_low_L27,State_Cash_open_L27,State_Cash_close_L28,State_Cash_high_L28,State_Cash_low_L28,State_Cash_open_L28,State_Cash_close_L29,State_Cash_high_L29,State_Cash_low_L29,State_Cash_open_L29,State_Cash_close_L30,State_Cash_high_L30,State_Cash_low_L30,State_Cash_open_L30,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_AAPL_close_L2,State_AAPL_high_L2,State_AAPL_low_L2,State_AAPL_open_L2,State_AAPL_close_L3,State_AAPL_high_L3,State_AAPL_low_L3,State_AAPL_open_L3,State_AAPL_close_L4,State_AAPL_high_L4,State_AAPL_low_L4,State_AAPL_open_L4,State_AAPL_close_L5,State_AAPL_high_L5,State_AAPL_low_L5,State_AAPL_open_L5,State_AAPL_close_L6,State_AAPL_high_L6,State_AAPL_low_L6,State_AAPL_open_L6,State_AAPL_close_L7,State_AAPL_high_L7,State_AAPL_low_L7,State_AAPL_open_L7,State_AAPL_close_L8,State_AAPL_high_L8,State_AAPL_low_L8,State_AAPL_open_L8,State_AAPL_close_L9,State_AAPL_high_L9,State_AAPL_low_L9,State_AAPL_open_L9,State_AAPL_close_L10,State_AAPL_high_L10,State_AAPL_low_L10,State_AAPL_open_L10,State_AAPL_close_L11,State_AAPL_high_L11,State_AAPL_low_L11,State_AAPL_open_L11,State_AAPL_close_L12,State_AAPL_high_L12,State_AAPL_low_L12,State_AAPL_open_L12,State_AAPL_close_L13,State_AAPL_high_L13,State_AAPL_low_L13,State_AAPL_open_L13,State_AAPL_close_L14,State_AAPL_high_L14,State_AAPL_low_L14,State_AAPL_open_L14,State_AAPL_close_L15,State_AAPL_high_L15,State_AAPL_low_L15,State_AAPL_open_L15,State_AAPL_close_L16,State_AAPL_high_L16,State_AAPL_low_L16,State_AAPL_open_L16,State_AAPL_close_L17,State_AAPL_high_L17,State_AAPL_low_L17,State_AAPL_open_L17,State_AAPL_close_L18,State_AAPL_high_L18,State_AAPL_low_L18,State_AAPL_open_L18,State_AAPL_close_L19,State_AAPL_high_L19,State_AAPL_low_L19,State_AAPL_open_L19,State_AAPL_close_L20,State_AAPL_high_L20,State_AAPL_low_L20,State_AAPL_open_L20,State_AAPL_close_L21,State_AAPL_high_L21,State_AAPL_low_L21,State_AAPL_open_L21,State_AAPL_close_L22,State_AAPL_high_L22,State_AAPL_low_L22,State_AAPL_open_L22,State_AAPL_close_L23,State_AAPL_high_L23,State_AAPL_low_L23,State_AAPL_open_L23,State_AAPL_close_L24,State_AAPL_high_L24,State_AAPL_low_L24,State_AAPL_open_L24,State_AAPL_close_L25,State_AAPL_high_L25,State_AAPL_low_L25,State_AAPL_open_L25,State_AAPL_close_L26,State_AAPL_high_L26,State_AAPL_low_L26,State_AAPL_open_L26,State_AAPL_close_L27,State_AAPL_high_L27,State_AAPL_low_L27,State_AAPL_open_L27,State_AAPL_close_L28,State_AAPL_high_L28,State_AAPL_low_L28,State_AAPL_open_L28,State_AAPL_close_L29,State_AAPL_high_L29,State_AAPL_low_L29,State_AAPL_open_L29,State_AAPL_close_L30,State_AAPL_high_L30,State_AAPL_low_L30,State_AAPL_open_L30,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_ADBE_close_L2,State_ADBE_high_L2,State_ADBE_low_L2,State_ADBE_open_L2,State_ADBE_close_L3,State_ADBE_high_L3,State_ADBE_low_L3,State_ADBE_open_L3,State_ADBE_close_L4,State_ADBE_high_L4,State_ADBE_low_L4,State_ADBE_open_L4,State_ADBE_close_L5,State_ADBE_high_L5,State_ADBE_low_L5,State_ADBE_open_L5,State_ADBE_close_L6,State_ADBE_high_L6,State_ADBE_low_L6,State_ADBE_open_L6,State_ADBE_close_L7,State_ADBE_high_L7,State_ADBE_low_L7,State_ADBE_open_L7,State_ADBE_close_L8,State_ADBE_high_L8,State_ADBE_low_L8,State_ADBE_open_L8,State_ADBE_close_L9,State_ADBE_high_L9,State_ADBE_low_L9,State_ADBE_open_L9,State_ADBE_close_L10,State_ADBE_high_L10,State_ADBE_low_L10,State_ADBE_open_L10,State_ADBE_close_L11,State_ADBE_high_L11,State_ADBE_low_L11,State_ADBE_open_L11,State_ADBE_close_L12,State_ADBE_high_L12,State_ADBE_low_L12,State_ADBE_open_L12,State_ADBE_close_L13,State_ADBE_high_L13,State_ADBE_low_L13,State_ADBE_open_L13,State_ADBE_close_L14,State_ADBE_high_L14,State_ADBE_low_L14,State_ADBE_open_L14,State_ADBE_close_L15,State_ADBE_high_L15,State_ADBE_low_L15,State_ADBE_open_L15,State_ADBE_close_L16,State_ADBE_high_L16,State_ADBE_low_L16,State_ADBE_open_L16,State_ADBE_close_L17,State_ADBE_high_L17,State_ADBE_low_L17,State_ADBE_open_L17,State_ADBE_close_L18,State_ADBE_high_L18,State_ADBE_low_L18,State_ADBE_open_L18,State_ADBE_close_L19,State_ADBE_high_L19,State_ADBE_low_L19,State_ADBE_open_L19,State_ADBE_close_L20,State_ADBE_high_L20,State_ADBE_low_L20,State_ADBE_open_L20,State_ADBE_close_L21,State_ADBE_high_L21,State_ADBE_low_L21,State_ADBE_open_L21,State_ADBE_close_L22,State_ADBE_high_L22,State_ADBE_low_L22,State_ADBE_open_L22,State_ADBE_close_L23,State_ADBE_high_L23,State_ADBE_low_L23,State_ADBE_open_L23,State_ADBE_close_L24,State_ADBE_high_L24,State_ADBE_low_L24,State_ADBE_open_L24,State_ADBE_close_L25,State_ADBE_high_L25,State_ADBE_low_L25,State_ADBE_open_L25,State_ADBE_close_L26,State_ADBE_high_L26,State_ADBE_low_L26,State_ADBE_open_L26,State_ADBE_close_L27,State_ADBE_high_L27,State_ADBE_low_L27,State_ADBE_open_L27,State_ADBE_close_L28,State_ADBE_high_L28,State_ADBE_low_L28,State_ADBE_open_L28,State_ADBE_close_L29,State_ADBE_high_L29,State_ADBE_low_L29,State_ADBE_open_L29,State_ADBE_close_L30,State_ADBE_high_L30,State_ADBE_low_L30,State_ADBE_open_L30,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1,State_BABA_close_L2,State_BABA_high_L2,State_BABA_low_L2,State_BABA_open_L2,State_BABA_close_L3,State_BABA_high_L3,State_BABA_low_L3,State_BABA_open_L3,State_BABA_close_L4,State_BABA_high_L4,State_BABA_low_L4,State_BABA_open_L4,State_BABA_close_L5,State_BABA_high_L5,State_BABA_low_L5,State_BABA_open_L5,State_BABA_close_L6,State_BABA_high_L6,State_BABA_low_L6,State_BABA_open_L6,State_BABA_close_L7,State_BABA_high_L7,State_BABA_low_L7,State_BABA_open_L7,State_BABA_close_L8,State_BABA_high_L8,State_BABA_low_L8,State_BABA_open_L8,State_BABA_close_L9,State_BABA_high_L9,State_BABA_low_L9,State_BABA_open_L9,State_BABA_close_L10,State_BABA_high_L10,State_BABA_low_L10,State_BABA_open_L10,State_BABA_close_L11,State_BABA_high_L11,State_BABA_low_L11,State_BABA_open_L11,State_BABA_close_L12,State_BABA_high_L12,State_BABA_low_L12,State_BABA_open_L12,State_BABA_close_L13,State_BABA_high_L13,State_BABA_low_L13,State_BABA_open_L13,State_BABA_close_L14,State_BABA_high_L14,State_BABA_low_L14,State_BABA_open_L14,State_BABA_close_L15,State_BABA_high_L15,State_BABA_low_L15,State_BABA_open_L15,State_BABA_close_L16,State_BABA_high_L16,State_BABA_low_L16,State_BABA_open_L16,State_BABA_close_L17,State_BABA_high_L17,State_BABA_low_L17,State_BABA_open_L17,State_BABA_close_L18,State_BABA_high_L18,State_BABA_low_L18,State_BABA_open_L18,State_BABA_close_L19,State_BABA_high_L19,State_BABA_low_L19,State_BABA_open_L19,State_BABA_close_L20,State_BABA_high_L20,State_BABA_low_L20,State_BABA_open_L20,State_BABA_close_L21,State_BABA_high_L21,State_BABA_low_L21,State_BABA_open_L21,State_BABA_close_L22,State_BABA_high_L22,State_BABA_low_L22,State_BABA_open_L22,State_BABA_close_L23,State_BABA_high_L23,State_BABA_low_L23,State_BABA_open_L23,State_BABA_close_L24,State_BABA_high_L24,State_BABA_low_L24,State_BABA_open_L24,State_BABA_close_L25,State_BABA_high_L25,State_BABA_low_L25,State_BABA_open_L25,State_BABA_close_L26,State_BABA_high_L26,State_BABA_low_L26,State_BABA_open_L26,State_BABA_close_L27,State_BABA_high_L27,State_BABA_low_L27,State_BABA_open_L27,State_BABA_close_L28,State_BABA_high_L28,State_BABA_low_L28,State_BABA_open_L28,State_BABA_close_L29,State_BABA_high_L29,State_BABA_low_L29,State_BABA_open_L29,State_BABA_close_L30,State_BABA_high_L30,State_BABA_low_L30,State_BABA_open_L30,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_SNE_close_L2,State_SNE_high_L2,State_SNE_low_L2,State_SNE_open_L2,State_SNE_close_L3,State_SNE_high_L3,State_SNE_low_L3,State_SNE_open_L3,State_SNE_close_L4,State_SNE_high_L4,State_SNE_low_L4,State_SNE_open_L4,State_SNE_close_L5,State_SNE_high_L5,State_SNE_low_L5,State_SNE_open_L5,State_SNE_close_L6,State_SNE_high_L6,State_SNE_low_L6,State_SNE_open_L6,State_SNE_close_L7,State_SNE_high_L7,State_SNE_low_L7,State_SNE_open_L7,State_SNE_close_L8,State_SNE_high_L8,State_SNE_low_L8,State_SNE_open_L8,State_SNE_close_L9,State_SNE_high_L9,State_SNE_low_L9,State_SNE_open_L9,State_SNE_close_L10,State_SNE_high_L10,State_SNE_low_L10,State_SNE_open_L10,State_SNE_close_L11,State_SNE_high_L11,State_SNE_low_L11,State_SNE_open_L11,State_SNE_close_L12,State_SNE_high_L12,State_SNE_low_L12,State_SNE_open_L12,State_SNE_close_L13,State_SNE_high_L13,State_SNE_low_L13,State_SNE_open_L13,State_SNE_close_L14,State_SNE_high_L14,State_SNE_low_L14,State_SNE_open_L14,State_SNE_close_L15,State_SNE_high_L15,State_SNE_low_L15,State_SNE_open_L15,State_SNE_close_L16,State_SNE_high_L16,State_SNE_low_L16,State_SNE_open_L16,State_SNE_close_L17,State_SNE_high_L17,State_SNE_low_L17,State_SNE_open_L17,State_SNE_close_L18,State_SNE_high_L18,State_SNE_low_L18,State_SNE_open_L18,State_SNE_close_L19,State_SNE_high_L19,State_SNE_low_L19,State_SNE_open_L19,State_SNE_close_L20,State_SNE_high_L20,State_SNE_low_L20,State_SNE_open_L20,State_SNE_close_L21,State_SNE_high_L21,State_SNE_low_L21,State_SNE_open_L21,State_SNE_close_L22,State_SNE_high_L22,State_SNE_low_L22,State_SNE_open_L22,State_SNE_close_L23,State_SNE_high_L23,State_SNE_low_L23,State_SNE_open_L23,State_SNE_close_L24,State_SNE_high_L24,State_SNE_low_L24,State_SNE_open_L24,State_SNE_close_L25,State_SNE_high_L25,State_SNE_low_L25,State_SNE_open_L25,State_SNE_close_L26,State_SNE_high_L26,State_SNE_low_L26,State_SNE_open_L26,State_SNE_close_L27,State_SNE_high_L27,State_SNE_low_L27,State_SNE_open_L27,State_SNE_close_L28,State_SNE_high_L28,State_SNE_low_L28,State_SNE_open_L28,State_SNE_close_L29,State_SNE_high_L29,State_SNE_low_L29,State_SNE_open_L29,State_SNE_close_L30,State_SNE_high_L30,State_SNE_low_L30,State_SNE_open_L30,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_V_close_L2,State_V_high_L2,State_V_low_L2,State_V_open_L2,State_V_close_L3,State_V_high_L3,State_V_low_L3,State_V_open_L3,State_V_close_L4,State_V_high_L4,State_V_low_L4,State_V_open_L4,State_V_close_L5,State_V_high_L5,State_V_low_L5,State_V_open_L5,State_V_close_L6,State_V_high_L6,State_V_low_L6,State_V_open_L6,State_V_close_L7,State_V_high_L7,State_V_low_L7,State_V_open_L7,State_V_close_L8,State_V_high_L8,State_V_low_L8,State_V_open_L8,State_V_close_L9,State_V_high_L9,State_V_low_L9,State_V_open_L9,State_V_close_L10,State_V_high_L10,State_V_low_L10,State_V_open_L10,State_V_close_L11,State_V_high_L11,State_V_low_L11,State_V_open_L11,State_V_close_L12,State_V_high_L12,State_V_low_L12,State_V_open_L12,State_V_close_L13,State_V_high_L13,State_V_low_L13,State_V_open_L13,State_V_close_L14,State_V_high_L14,State_V_low_L14,State_V_open_L14,State_V_close_L15,State_V_high_L15,State_V_low_L15,State_V_open_L15,State_V_close_L16,State_V_high_L16,State_V_low_L16,State_V_open_L16,State_V_close_L17,State_V_high_L17,State_V_low_L17,State_V_open_L17,State_V_close_L18,State_V_high_L18,State_V_low_L18,State_V_open_L18,State_V_close_L19,State_V_high_L19,State_V_low_L19,State_V_open_L19,State_V_close_L20,State_V_high_L20,State_V_low_L20,State_V_open_L20,State_V_close_L21,State_V_high_L21,State_V_low_L21,State_V_open_L21,State_V_close_L22,State_V_high_L22,State_V_low_L22,State_V_open_L22,State_V_close_L23,State_V_high_L23,State_V_low_L23,State_V_open_L23,State_V_close_L24,State_V_high_L24,State_V_low_L24,State_V_open_L24,State_V_close_L25,State_V_high_L25,State_V_low_L25,State_V_open_L25,State_V_close_L26,State_V_high_L26,State_V_low_L26,State_V_open_L26,State_V_close_L27,State_V_high_L27,State_V_low_L27,State_V_open_L27,State_V_close_L28,State_V_high_L28,State_V_low_L28,State_V_open_L28,State_V_close_L29,State_V_high_L29,State_V_low_L29,State_V_open_L29,State_V_close_L30,State_V_high_L30,State_V_low_L30,State_V_open_L30
0.16738164,0.166591,0.16669618,0.16600764,0.1673037,0.16601987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91737178,0.93809359,0.91011915,0.93498532,0.91745812,0.92756001,0.90338456,0.91987567,0.93032291,0.93420825,0.92117078,0.92557417,0.96606804,0.9683129,0.9385253,0.94310136,0.96710413,0.9778104,0.95156277,0.97280262,0.94327405,0.97245726,0.93938871,0.97219824,0.95164911,0.97392506,0.94033846,0.96209636,0.94802279,0.95398031,0.93679848,0.94146089,0.92229321,0.95026766,0.92091176,0.94974961,0.91512692,0.92885512,0.90830599,0.92410637,0.93869798,0.93999309,0.91953031,0.93109998,0.94586427,0.95890174,0.93481264,0.94068382,0.97047142,0.97107581,0.94733207,0.95199447,0.97547919,0.98212744,0.96295977,0.96960801,0.97651528,0.98739423,0.97392506,0.9820411,0.9423243,0.97116215,0.94137455,0.9706441,0.99559662,1.0198584,0.99559662,1.01554136,1.02659299,1.02909687,0.99775514,1.00431704,1.01156968,1.03609049,1.00889311,1.02227595,1.02426179,1.02892419,1.00224486,1.01925401,1.02443447,1.02823347,1.01545502,1.02313935,1.03229149,1.04049387,1.02149888,1.02313935,1.03557244,1.03807633,1.02961492,1.03626317,1.02685201,1.03824901,1.02270765,1.03626317,1.03367294,1.03470903,1.02253497,1.02357106,1.05353134,1.05465377,1.03747194,1.03755828,1.07822483,1.0785702,1.0576757,1.06000691,1.09186669,1.10067346,1.08418235,1.08841305,1.09721982,1.09894664,1.08487308,1.09894664,1.10369539,1.11276118,1.09583837,1.1007598,0.69917436,0.70354541,0.69519184,0.70140845,0.68508985,0.70033997,0.6787761,0.69888295,0.69072365,0.69247207,0.68402137,0.68742108,0.708305,0.70966489,0.69266634,0.69354055,0.69781447,0.71034483,0.69577465,0.7080136,0.69082079,0.70189412,0.68722681,0.70063137,0.68567266,0.70869354,0.67945605,0.69888295,0.67984458,0.6838271,0.670034,0.6787761,0.68275862,0.69694026,0.68149587,0.69655172,0.69674599,0.69791161,0.68023312,0.68023312,0.69441476,0.69927149,0.68557552,0.6973288,0.69490044,0.69830015,0.6835357,0.69120932,0.71374454,0.71539582,0.68868383,0.69839728,0.71937834,0.72268091,0.70966489,0.713356,0.70655658,0.7105391,0.69626032,0.70529383,0.69412336,0.70286547,0.69023798,0.69655172,0.68237008,0.69781447,0.68062166,0.69490044,0.69587178,0.6976202,0.67780476,0.68023312,0.68120447,0.69616319,0.68052453,0.69276348,0.69072365,0.69159786,0.6706168,0.68421564,0.69859155,0.69907722,0.68965517,0.69490044,0.70208839,0.70539097,0.69723167,0.6973288,0.71005342,0.7108305,0.70247693,0.70393395,0.70461389,0.71510442,0.70169985,0.7108305,0.70257407,0.70888781,0.69975716,0.70024284,0.70675085,0.71092763,0.70043711,0.70849927,0.70917921,0.71044196,0.70276833,0.70694512,0.72452647,0.72608062,0.71209325,0.71491015,0.7431763,0.74424478,0.72627489,0.72831472,0.74919864,0.75007285,0.74123361,0.74473045,1.15021068,1.1732149,1.13768364,1.17025396,1.17663136,1.18266712,1.14007516,1.15305774,1.16307938,1.19280264,1.16194055,1.19109441,1.19610523,1.19963558,1.1693429,1.17241772,1.1732149,1.19918005,1.17173443,1.19849675,1.15727138,1.17708689,1.15260221,1.17526478,1.14759139,1.1712789,1.13893634,1.16831796,1.1340394,1.14087234,1.1167293,1.13062294,1.09679991,1.14041681,1.09349732,1.13506434,1.10340508,1.11376836,1.08780321,1.0942945,1.13927799,1.14121398,1.11137684,1.11946248,1.17628972,1.182781,1.14246669,1.14736363,1.18437536,1.19485252,1.17412595,1.19120829,1.17423984,1.19804123,1.1732149,1.18460312,1.18426147,1.19724405,1.17674525,1.18893065,1.17230384,1.17947842,1.14542763,1.17173443,1.12117071,1.15579091,1.11365448,1.14223892,1.02277645,1.0333675,0.9948753,1.03097597,1.01446305,1.04771666,1.00341647,1.02038492,1.02642068,1.04384466,1.00911058,1.03780891,1.03188703,1.04373078,1.02380139,1.04373078,1.02494021,1.04635007,1.01901834,1.03621455,0.99077554,1.0231181,0.98052614,1.02015716,0.97574308,0.99533083,0.97278214,0.99202824,0.97938731,0.98792848,0.97335155,0.97745132,0.99373648,0.996128,0.98530919,0.99088942,0.97938731,0.9987473,0.97733743,0.99738071,0.99191436,1.00558023,0.97426261,0.97483202,1.0141214,1.01696845,0.99817788,1.00444141,0.9890673,1.0134381,0.98735907,1.01104658,0.722797,0.72957545,0.7210132,0.72957545,0.72244024,0.73421334,0.71887264,0.72993222,0.7681056,0.77417053,0.76596504,0.77024616,0.76917588,0.77131645,0.76596504,0.7681056,0.76132715,0.77738138,0.76061363,0.77702462,0.76204067,0.76418123,0.75740278,0.76275419,0.75561898,0.76667856,0.74848377,0.76346771,0.73849447,0.74170532,0.73207278,0.74063503,0.74669996,0.75847306,0.74562968,0.75775954,0.73742419,0.73813771,0.72565109,0.72779165,0.7427756,0.7463432,0.73706743,0.74598644,0.7816625,0.78879772,0.77702462,0.7798787,0.79093828,0.79307884,0.78380307,0.78451659,0.80627899,0.81626828,0.7998573,0.80306814,0.83374955,0.83731716,0.83053871,0.83125223,0.82268998,0.82625758,0.81840885,0.82054941,0.8369604,0.85301463,0.83624688,0.85230111,0.84088477,0.84195505,0.83446308,0.84052801,0.83089547,0.84195505,0.83018195,0.83553336,0.83232251,0.83374955,0.81733857,0.81912237,0.83446308,0.83481984,0.82554406,0.82590082,0.92543703,0.94719943,0.87691759,0.88762041,0.95683197,0.96254014,0.94541563,0.94719943,0.94791295,0.95611844,0.94612915,0.94933999,0.91651802,0.92222619,0.91473421,0.91651802,0.92971816,0.93221548,0.9193721,0.92400999,0.9311452,0.93328577,0.92365323,0.92365323,0.96717802,0.96824831,0.95148056,0.95183732,0.97395648,0.97966465,0.97038887,0.97074563,0.94898323,0.9511238,0.93828041,0.9411345,0.8304281,0.8442707,0.82953089,0.8442707,0.82517303,0.83555499,0.81658549,0.83247885,0.83619585,0.83670854,0.82491669,0.82812099,0.84734683,0.84952576,0.84157908,0.84337349,0.83478595,0.84747501,0.83235068,0.84465522,0.83311971,0.83952833,0.83029992,0.83645219,0.83555499,0.85170469,0.83029992,0.83952833,0.81889259,0.82863368,0.81427839,0.82235324,0.81107408,0.82504486,0.80863881,0.82260959,0.81697001,0.81735452,0.80594719,0.80722892,0.8229941,0.83209433,0.81466291,0.82107152,0.824404,0.83196616,0.81543194,0.82081518,0.82542938,0.82991541,0.81184312,0.81850807,0.82760831,0.83517047,0.82735196,0.82837734,0.82196873,0.824404,0.81325301,0.82325045,0.80428095,0.81325301,0.79659062,0.81325301,0.78941297,0.81068957,0.7892848,0.8091515,0.79466803,0.79723148,0.7855678,0.79312997,0.81684184,0.84465522,0.81684184,0.83440144,0.81825173,0.82132786,0.80005127,0.82132786,0.83247885,0.83452961,0.81632915,0.82260959,0.84875673,0.85465265,0.83029992,0.83183799,0.87093053,0.87093053,0.85196104,0.85631889,0.85695975,0.87298129,0.85247372,0.87080236,0.85055114,0.85977954,0.85003845,0.85683158,0.84773135,0.85836965,0.84478339,0.85478083,0.85234555,0.85337093,0.84670597,0.84914125,0.86811074,0.86811074,0.8558062,0.85760062,0.86400923,0.87400666,0.86118944,0.87400666,0.86798257,0.87157139,0.86477826,0.86990515
